Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
2537;CA-2015-168746;1/27/2015;1/29/2015;Second Class;SV-20365;Seth Vernon;Consumer;United States;Cleveland;Ohio;44105;East;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;181986;2;3;-545958
2540;CA-2015-113404;7/16/2015;7/16/2015;Same Day;EM-13810;Eleni McCrary;Corporate;United States;San Francisco;California;94122;West;FUR-CH-10003312;Furniture;Chairs;Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs;1348704;6;2;-2191644
2541;CA-2015-113404;7/16/2015;7/16/2015;Same Day;EM-13810;Eleni McCrary;Corporate;United States;San Francisco;California;94122;West;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;700152;3;2;787671
2542;CA-2016-144792;4/30/2016;5/4/2016;Standard Class;KD-16615;Ken Dana;Corporate;United States;Scottsdale;Arizona;85254;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;111888;7;2;223776
2544;US-2016-114174;9/8/2016;9/14/2016;Standard Class;AP-10720;Anne Pryor;Home Office;United States;Malden;Massachusetts;2148;East;FUR-BO-10003450;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish;17394;3;0;139152
2547;CA-2017-108070;4/16/2017;4/20/2017;Standard Class;JE-15745;Joel Eaton;Consumer;United States;San Jose;California;95123;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;102833;1;15;-6049
2552;CA-2017-101042;11/19/2017;11/23/2017;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Henderson;Kentucky;42420;South;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;82188;6;0;2136888
2557;US-2016-126844;10/8/2016;10/14/2016;Standard Class;BW-11110;Bart Watters;Corporate;United States;Houston;Texas;77070;Central;FUR-FU-10004909;Furniture;Furnishings;Contemporary Wood/Metal Frame;51712;8;6;-3232
2559;CA-2015-147788;5/31/2015;6/4/2015;Standard Class;TM-21010;Tamara Manning;Consumer;United States;Orem;Utah;84057;West;FUR-BO-10004357;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;140686;7;0;140686
2568;CA-2017-123967;11/1/2017;11/3/2017;Second Class;SF-20200;Sarah Foster;Consumer;United States;Bellingham;Washington;98226;West;FUR-TA-10003954;Furniture;Tables;Hon 94000 Series Round Tables;266562;9;0;2399058
2574;CA-2017-145128;7/9/2017;7/14/2017;Standard Class;SM-20320;Sean Miller;Home Office;United States;Lafayette;Indiana;47905;Central;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;52645;5;0;31587
2579;US-2014-155502;1/26/2014;1/31/2014;Standard Class;SD-20485;Shirley Daniels;Home Office;United States;Alexandria;Virginia;22304;South;FUR-FU-10004587;Furniture;Furnishings;GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack;6282;3;0;307818
2584;US-2014-155502;1/26/2014;1/31/2014;Standard Class;SD-20485;Shirley Daniels;Home Office;United States;Alexandria;Virginia;22304;South;FUR-FU-10001847;Furniture;Furnishings;Eldon Image Series Black Desk Accessories;1242;3;0;44712
2588;CA-2017-131695;6/30/2017;7/6/2017;Standard Class;RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10024;East;FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";2223;1;0;97812
2591;US-2016-115455;9/8/2016;9/14/2016;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Wheeling;Illinois;60090;Central;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";14136;2;6;-77748
2592;US-2016-115455;9/8/2016;9/14/2016;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Wheeling;Illinois;60090;Central;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;60147;3;5;-300735
2604;CA-2016-165848;6/4/2016;6/4/2016;Same Day;EN-13780;Edward Nazzal;Consumer;United States;New York City;New York;10035;East;FUR-BO-10000362;Furniture;Bookcases;Sauder Inglewood Library Bookcases;136784;1;2;51294
2605;CA-2016-165848;6/4/2016;6/4/2016;Same Day;EN-13780;Edward Nazzal;Consumer;United States;New York City;New York;10035;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";6112;4;0;207808
2610;CA-2014-127446;11/25/2014;11/30/2014;Standard Class;MC-17590;Matt Collister;Corporate;United States;Arlington;Texas;76017;Central;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1218735;5;3;-1218735
2613;CA-2014-127446;11/25/2014;11/30/2014;Standard Class;MC-17590;Matt Collister;Corporate;United States;Arlington;Texas;76017;Central;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;6096;3;6;-39624
2614;CA-2016-137204;4/28/2016;5/5/2016;Standard Class;BO-11350;Bill Overfelt;Corporate;United States;Los Angeles;California;90045;West;FUR-CH-10002304;Furniture;Chairs;Global Stack Chair without Arms, Black;41568;2;2;2598
2615;CA-2014-147298;4/26/2014;5/3/2014;Standard Class;AG-10300;Aleksandra Gannaway;Corporate;United States;Los Angeles;California;90049;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;23028;3;2;23028
2632;US-2017-110604;5/15/2017;5/20/2017;Standard Class;JF-15295;Jason Fortune-;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10000076;Furniture;Furnishings;24-Hour Round Wall Clock;3996;2;0;171828
2633;US-2017-110604;5/15/2017;5/20/2017;Standard Class;JF-15295;Jason Fortune-;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10002017;Furniture;Chairs;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;42624;2;2;42624
2634;US-2017-110604;5/15/2017;5/20/2017;Standard Class;JF-15295;Jason Fortune-;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;22096;1;2;24858
2635;CA-2015-116750;7/5/2015;7/10/2015;Second Class;BF-10975;Barbara Fisher;Corporate;United States;Fayetteville;North Carolina;28314;South;FUR-FU-10003829;Furniture;Furnishings;Stackable Trays;4928;2;2;7392
2641;CA-2017-108441;6/12/2017;6/18/2017;Standard Class;SB-20170;Sarah Bern;Consumer;United States;New York City;New York;10035;East;FUR-CH-10000595;Furniture;Chairs;Safco Contoured Stacking Chairs;85824;4;1;14304
2645;CA-2016-149111;4/17/2016;4/21/2016;Second Class;BF-11170;Ben Ferrer;Home Office;United States;Raleigh;North Carolina;27604;South;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;18624;8;2;62856
2646;CA-2014-131002;9/7/2014;9/12/2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Tulsa;Oklahoma;74133;Central;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";5769;3;0;236529
2649;CA-2014-131002;9/7/2014;9/12/2014;Second Class;TB-21400;Tom Boeckenhauer;Consumer;United States;Tulsa;Oklahoma;74133;Central;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;82188;6;0;2136888
2651;US-2016-146794;9/26/2016;10/1/2016;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;Hesperia;California;92345;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;4249575;5;15;19998
2655;CA-2017-112515;9/17/2017;9/21/2017;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;129294;3;0;775764
2660;CA-2015-135538;12/24/2015;12/28/2015;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Gilbert;Arizona;85234;West;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;88384;4;2;99432
2665;CA-2016-164784;5/1/2016;5/4/2016;First Class;HF-14995;Herbert Flentye;Consumer;United States;Memphis;Tennessee;38109;South;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;37062;3;4;-142071
2669;US-2015-139759;8/25/2015;8/30/2015;Standard Class;NL-18310;Nancy Lomonaco;Home Office;United States;Los Angeles;California;90045;West;FUR-CH-10002774;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;40784;1;2;45882
2672;CA-2014-126403;9/9/2014;9/12/2014;Second Class;RR-19525;Rick Reed;Corporate;United States;Lowell;Massachusetts;1852;East;FUR-CH-10003761;Furniture;Chairs;Global Italian Leather Office Chair;78588;6;0;2121876
2694;CA-2016-138079;1/22/2016;1/28/2016;Standard Class;AJ-10795;Anthony Johnson;Corporate;United States;Seattle;Washington;98115;West;FUR-FU-10001475;Furniture;Furnishings;"Contract Clock, 14"", Brown";1099;5;0;37366
2695;CA-2014-143182;10/15/2014;10/20/2014;Standard Class;DL-12865;Dan Lawera;Consumer;United States;Hialeah;Florida;33012;South;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";15384;1;2;40383
2701;CA-2014-145317;3/18/2014;3/23/2014;Standard Class;SM-20320;Sean Miller;Home Office;United States;Jacksonville;Florida;32216;South;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";30768;2;2;80766
2703;CA-2014-145317;3/18/2014;3/23/2014;Standard Class;SM-20320;Sean Miller;Home Office;United States;Jacksonville;Florida;32216;South;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";122352;3;2;15294
2709;CA-2015-121797;1/30/2015;2/6/2015;Standard Class;CC-12145;Charles Crestani;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10001876;Furniture;Furnishings;"Computer Room Manger, 14""";22736;7;0;818496
2712;CA-2017-132430;10/9/2017;10/11/2017;First Class;CP-12085;Cathy Prescott;Corporate;United States;Lakewood;Ohio;44107;East;FUR-FU-10003577;Furniture;Furnishings;Nu-Dell Leatherette Frames;45888;4;2;91776
2720;CA-2014-110030;12/6/2014;12/8/2014;Second Class;LF-17185;Luke Foster;Consumer;United States;Houston;Texas;77095;Central;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;23976;3;6;-143856
2727;CA-2017-149888;11/7/2017;11/13/2017;Standard Class;EP-13915;Emily Phan;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-TA-10000849;Furniture;Tables;Bevis Rectangular Conference Tables;350352;4;4;-1401408
2732;CA-2017-104801;2/13/2017;2/19/2017;Standard Class;FH-14350;Fred Harton;Consumer;United States;Seattle;Washington;98105;West;FUR-FU-10004017;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";10753;1;0;21506
2738;CA-2015-115798;11/13/2015;11/19/2015;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Newark;Delaware;19711;East;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;29997;3;0;569943
2743;CA-2014-149244;11/4/2014;11/8/2014;Standard Class;MS-17530;MaryBeth Skach;Consumer;United States;San Diego;California;92037;West;FUR-FU-10004671;Furniture;Furnishings;"Executive Impressions 12"" Wall Clock";3534;2;0;134292
2744;CA-2015-140144;6/20/2015;6/25/2015;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;San Francisco;California;94122;West;FUR-FU-10002253;Furniture;Furnishings;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";25764;6;0;1004796
2747;CA-2014-155887;5/12/2014;5/17/2014;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Franklin;Massachusetts;2038;East;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;700056;3;3;-1300104
2750;US-2014-141257;6/8/2014;6/14/2014;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10002758;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;585552;3;2;73194
2752;CA-2014-158029;5/26/2014;5/30/2014;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Los Angeles;California;90008;West;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;225296;2;2;225296
2759;CA-2016-146171;3/11/2016;3/15/2016;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Columbus;Georgia;31907;South;FUR-FU-10004270;Furniture;Furnishings;"Executive Impressions 13"" Clairmont Wall Clock";7692;4;0;315372
2773;CA-2017-158967;12/10/2017;12/12/2017;First Class;BT-11680;Brian Thompson;Consumer;United States;Fort Lauderdale;Florida;33311;South;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;19104;3;2;57312
2778;CA-2015-138534;7/17/2015;7/19/2015;Second Class;JM-15535;Jessica Myrick;Consumer;United States;Bakersfield;California;93309;West;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;195466;2;15;-137976
2779;CA-2017-108322;4/30/2017;5/5/2017;Standard Class;SS-20140;Saphhira Shifley;Corporate;United States;Pompano Beach;Florida;33068;South;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;2368;8;2;6216
2786;CA-2015-149972;9/21/2015;9/23/2015;First Class;CD-12790;Cynthia Delaney;Home Office;United States;Los Angeles;California;90036;West;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;601536;4;2;0
2788;US-2014-117744;12/2/2014;12/6/2014;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10001588;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;5836;5;6;-24803
2790;US-2014-117744;12/2/2014;12/6/2014;Standard Class;MD-17860;Michael Dominguez;Corporate;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;3996;5;6;-23976
2797;CA-2014-154599;4/12/2014;4/17/2014;Standard Class;KN-16450;Kean Nguyen;Corporate;United States;Redondo Beach;California;90278;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;308499;3;15;-18147
2803;CA-2017-143329;11/3/2017;11/8/2017;Standard Class;DL-13330;Denise Leinenbach;Consumer;United States;Las Cruces;New Mexico;88001;West;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;4137;3;0;173754
2806;CA-2015-122623;9/7/2015;9/11/2015;Standard Class;CC-12145;Charles Crestani;Consumer;United States;El Paso;Texas;79907;Central;FUR-CH-10000553;Furniture;Chairs;Metal Folding Chairs, Beige, 4/Carton;47516;2;3;-20364
2809;CA-2015-148635;7/25/2015;7/27/2015;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;98115;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;7049;5;0;56392
2810;CA-2015-148635;7/25/2015;7/27/2015;Second Class;MH-18025;Michelle Huthwaite;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10001854;Furniture;Chairs;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;561568;2;2;280784
2812;CA-2015-135685;11/16/2015;11/18/2015;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10001185;Furniture;Furnishings;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;18558;6;0;760878
2813;CA-2015-135685;11/16/2015;11/18/2015;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;21411;3;0;363987
2815;CA-2015-135685;11/16/2015;11/18/2015;Second Class;MP-18175;Mike Pelletier;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;65355;3;0;1111035
2817;CA-2015-104626;9/1/2015;9/8/2015;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;2038;East;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;6074;1;0;15185
2818;CA-2015-104626;9/1/2015;9/8/2015;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;2038;East;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;12436;2;0;273592
2821;CA-2016-160500;5/5/2016;5/8/2016;First Class;DM-13015;Darrin Martin;Consumer;United States;Encinitas;California;92024;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;298776;3;2;74694
2826;US-2014-112914;9/25/2014;9/30/2014;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Houston;Texas;77041;Central;FUR-BO-10003272;Furniture;Bookcases;O'Sullivan Living Dimensions 5-Shelf Bookcases;3005328;2;32;-972312
2841;US-2014-125521;3/14/2014;3/19/2014;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Chesapeake;Virginia;23320;South;FUR-CH-10003379;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;113992;4;0;28498
2845;US-2016-162852;12/27/2016;12/31/2016;Standard Class;BG-11695;Brooke Gillingham;Corporate;United States;Woodstock;Illinois;60098;Central;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;845488;8;3;-120784
2848;CA-2017-157854;4/8/2017;4/15/2017;Standard Class;DM-13345;Denise Monton;Corporate;United States;Roswell;Georgia;30076;South;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;5628;6;0;157584
2853;CA-2016-136371;3/19/2016;3/21/2016;Second Class;SV-20935;Susan Vittorini;Consumer;United States;Oceanside;New York;11572;East;FUR-FU-10000409;Furniture;Furnishings;GE 4 Foot Flourescent Tube, 40 Watt;1498;1;0;68908
2854;CA-2016-136371;3/19/2016;3/21/2016;Second Class;SV-20935;Susan Vittorini;Consumer;United States;Oceanside;New York;11572;East;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;2032;4;0;69088
2857;CA-2016-128594;8/26/2016;8/29/2016;First Class;DJ-13510;Don Jones;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;1603136;4;2;100196
2858;CA-2016-154690;8/15/2016;8/17/2016;Second Class;CC-12370;Christopher Conant;Consumer;United States;Fayetteville;North Carolina;28314;South;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;225296;2;2;225296
2861;CA-2017-138975;5/19/2017;5/23/2017;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Atlanta;Georgia;30318;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;162882;9;0;3746286
2870;CA-2017-143861;6/12/2017;6/19/2017;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Saint Petersburg;Florida;33710;South;FUR-FU-10001546;Furniture;Furnishings;Dana Swing-Arm Lamps;17088;2;2;1068
2872;CA-2014-148040;3/22/2014;3/26/2014;Standard Class;BF-11275;Beth Fritzler;Corporate;United States;Tucson;Arizona;85705;West;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;314352;3;2;-353646
2876;US-2016-167339;1/21/2016;1/23/2016;Second Class;TD-20995;Tamara Dahlen;Consumer;United States;San Diego;California;92037;West;FUR-CH-10004289;Furniture;Chairs;Global Super Steno Chair;153568;2;2;-57588
2877;US-2016-167339;1/21/2016;1/23/2016;Second Class;TD-20995;Tamara Dahlen;Consumer;United States;San Diego;California;92037;West;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;1013488;7;2;760116
2884;CA-2016-130799;11/11/2016;11/16/2016;Second Class;BK-11260;Berenike Kampe;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10001852;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Smoke;696;4;0;22272
2886;US-2016-159856;10/18/2016;10/22/2016;Standard Class;EP-13915;Emily Phan;Consumer;United States;Tempe;Arizona;85281;West;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;30792;5;2;-34641
